School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
400097,NOBLE - BULLS HS,Noble - Chicago Bulls College Prep,HS,NOBLE - BULLS HS-Charter-General Education,General Education,2040 W ADAMS ST,Chicago,Illinois,60612,7735347599,3122642476,https://www.cps.edu/schools/schoolprofiles/400097,https://nobleschools.org/bulls,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Overlay,General</li></ul>",None,,41.878809,-87.678195,POINT (-87.678195 41.878809)
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,"CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Information Technology, Early College STEM, STEM","Information Technology, Early College STEM, STEM",2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.737174,-87.573268,POINT (-87.573268 41.737174)
610547,SOUTH SHORE INTL HS,South Shore Intl College Prep High School,HS,SOUTH SHORE INTL HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,1955 E 75TH ST,Chicago,Illinois,60649,7735358350,7735358352,https://www.cps.edu/schools/schoolprofiles/610547,https://ssicp.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.758792,-87.576353,POINT (-87.576353 41.758792)
609704,FARRAGUT HS,David G Farragut Career Academy High School,HS,FARRAGUT HS-International Baccalaureate (IB),,2345 S CHRISTIANA AVE,Chicago,Illinois,60623,7735341300,7735341336,https://www.cps.edu/schools/schoolprofiles/609704,https://fcaib.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Elementary Preference,General</li><li><strong>Note: </strong>50 bonus points for attendance area  Elementary preference:  Madero (IB Partner School)</li></ul>",None,,41.84856,-87.708706,POINT (-87.708706 41.84856)
609693,WESTINGHOUSE HS,George Westinghouse College Prep,HS,WESTINGHOUSE HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,3223 W FRANKLIN BLVD,Chicago,Illinois,60624,7735346400,7735346422,https://www.cps.edu/schools/schoolprofiles/609693,https://newwestinghouse.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.889977,-87.707332,POINT (-87.707332 41.889977)
609746,KENWOOD HS,Kenwood Academy High School,HS,KENWOOD HS-Magnet-Honors,Honors,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351408,https://www.cps.edu/schools/schoolprofiles/609746,https://kenwoodacademy.org,9,None,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>3.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Elementary preference: Kenwood Academic Center</li></ul>,None,,41.803772,-87.590421,POINT (-87.590421 41.803772)
610394,UPLIFT HS,Uplift Community High School,HS,UPLIFT HS-Special Education-Significantly Modified Curriculum w/ Intensive Supports,Significantly Modified Curriculum w/ Intensive Supports,900 W WILSON AVE,Chicago,Illinois,60640,7735342875,7735342876,https://www.cps.edu/schools/schoolprofiles/610394,https://uplifths.cps.edu,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.965547,-87.652473,POINT (-87.652473 41.965547)
610563,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,BACK OF THE YARDS HS-International Baccalaureate (IB),,2111 W 47TH ST,Chicago,Illinois,60609,7735357320,7735356880,https://www.cps.edu/schools/schoolprofiles/610563,https://boycp.org/,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>50 bonus points for students who reside in the preference area (overlay)</li></ul>,None,,41.808413,-87.677541,POINT (-87.677541 41.808413)
609691,NORTH-GRAND HS,North-Grand High School,HS,NORTH-GRAND HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,https://www.cps.edu/schools/schoolprofiles/609691,https://www.northgrandhs.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.911674,-87.735238,POINT (-87.735238 41.911674)
610334,RABY HS,Al Raby High School,HS,RABY HS-Career & Technical Education (CTE)-Law & Public Safety,Law & Public Safety,3545 W FULTON BLVD,Chicago,Illinois,60624,7735346755,7735346938,https://www.cps.edu/schools/schoolprofiles/610334,https://www.alraby.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.88621,-87.715423,POINT (-87.715423 41.88621)
609710,HARLAN HS,John M Harlan Community Academy High School,HS,HARLAN HS-Neighborhood-General Education,General Education,9652 S MICHIGAN AVE,Chicago,Illinois,60628,7735355400,7735355061,https://www.cps.edu/schools/schoolprofiles/609710,https://www.harlanfalcons.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.718372,-87.620623,POINT (-87.620623 41.718372)
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,PROSSER HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,2148 N LONG AVE,Chicago,Illinois,60639,7735343200,7735343382,https://www.cps.edu/schools/schoolprofiles/609679,https://prosseracademy.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.920059,-87.761048,POINT (-87.761048 41.920059)
609695,AMUNDSEN HS,Roald Amundsen High School,HS,AMUNDSEN HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,5110 N DAMEN AVE,Chicago,Illinois,60625,7735342320,7735342330,https://www.cps.edu/schools/schoolprofiles/609695,http://www.amundsenhs.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.975067,-87.679484,POINT (-87.679484 41.975067)
609762,JULIAN HS,Percy L Julian High School,HS,JULIAN HS-Magnet Cluster-Fine & Performing Arts,Fine & Performing Arts,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,https://www.cps.edu/schools/schoolprofiles/609762,https://pljulianhs.net,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li></ul>",None,,41.705859,-87.653749,POINT (-87.653749 41.705859)
609729,SCHURZ HS,Carl Schurz High School,HS,SCHURZ HS-Career & Technical Education (CTE)-Business & Finance,Business & Finance,3601 N MILWAUKEE AVE,Chicago,Illinois,60641,7735343420,7735343573,https://www.cps.edu/schools/schoolprofiles/609729,https://schurzhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.946365,-87.735612,POINT (-87.735612 41.946365)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Audition,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Audition,,41.899377,-87.694945,POINT (-87.694945 41.899377)
610244,CLARK HS,Michele Clark Academic Prep Magnet High School,HS,"CLARK HS-Magnet-Early College STEM, STEM","Early College STEM, STEM",5101 W HARRISON ST,Chicago,Illinois,60644,7735346250,7735346292,https://www.cps.edu/schools/schoolprofiles/610244,https://micheleclark.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Tier</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.872885,-87.753325,POINT (-87.753325 41.872885)
609727,PHILLIPS HS,Wendell Phillips Academy High School,HS,PHILLIPS HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,244 E PERSHING RD,Chicago,Illinois,60653,7735351603,7735351605,https://www.cps.edu/schools/schoolprofiles/609727,https://phillipshs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.82388,-87.619796,POINT (-87.619796 41.82388)
400057,NOBLE - UIC HS,Noble - UIC College Prep,HS,NOBLE - UIC HS-Charter-General Education,General Education,1231 S DAMEN AVE,Chicago,Illinois,60608,3127684858,7734967149,https://www.cps.edu/schools/schoolprofiles/400057,https://nobleschools.org/uic,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Overlay,General</li></ul>",None,,41.865817,-87.676111,POINT (-87.676111 41.865817)
610323,BOWEN HS,Bowen High School,HS,BOWEN HS-Career & Technical Education (CTE)-Manufacturing & Engineering,Manufacturing & Engineering,2710 E 89TH ST,Chicago,Illinois,60617,7735357650,7735356489,https://www.cps.edu/schools/schoolprofiles/610323,http://bowen.cps.edu,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.734627,-87.55755,POINT (-87.55755 41.734627)
609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,BROOKS HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,250 E 111TH ST,Chicago,Illinois,60628,7735359930,7735359939,https://www.cps.edu/schools/schoolprofiles/609726,https://www.brookscollegeprep.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.692763,-87.616353,POINT (-87.616353 41.692763)
609691,NORTH-GRAND HS,North-Grand High School,HS,NORTH-GRAND HS-Career & Technical Education (CTE)-Manufacturing & Engineering,Manufacturing & Engineering,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,https://www.cps.edu/schools/schoolprofiles/609691,https://www.northgrandhs.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.911674,-87.735238,POINT (-87.735238 41.911674)
610244,CLARK HS,Michele Clark Academic Prep Magnet High School,HS,CLARK HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,5101 W HARRISON ST,Chicago,Illinois,60644,7735346250,7735346292,https://www.cps.edu/schools/schoolprofiles/610244,https://micheleclark.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.872885,-87.753325,POINT (-87.753325 41.872885)
609734,TAFT HS,William Howard Taft High School,HS,TAFT HS-Selective Enrollment-Academic Center,Academic Center,6530 W BRYN MAWR AVE,Chicago,Illinois,60631,7735341000,7735341027,https://www.cps.edu/schools/schoolprofiles/609734,https://tafthighschool.org,"7,8",Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>2.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade (7th grade).</li></ul>",Admissions Exam,,41.982961,-87.791547,POINT (-87.791547 41.982961)
609692,SIMEON HS,Neal F Simeon Career Academy High School,HS,SIMEON HS-Career & Technical Education (CTE)-Career Academy,Career Academy,8147 S VINCENNES AVE,Chicago,Illinois,60620,7735353200,7735353465,https://www.cps.edu/schools/schoolprofiles/609692,https://simeonca.org,9,Interview,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>2</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your interview in your GoCPS account. </li></ul>,Interview,,41.745781,-87.63541,POINT (-87.63541 41.745781)
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,HS,STEINMETZ HS-International Baccalaureate (IB),,3030 N MOBILE AVE,Chicago,Illinois,60634,7735343030,7735343151,https://www.cps.edu/schools/schoolprofiles/609732,https://steinmetzcp.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Elementary Preference,General</li><li><strong>Note: </strong>50 bonus points for attendance area  Elementary preference: Locke (IB Partner School)</li></ul>",None,,41.935634,-87.783515,POINT (-87.783515 41.935634)
400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,HS,Urban Prep Academy for Young Men- Englewood HS-Charter-General Education,General Education,6201 S STEWART AVE,Chicago,Illinois,60621,7735359724,7735350012,https://www.cps.edu/schools/schoolprofiles/400086,https://urbanprep.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.781498,-87.634357,POINT (-87.634357 41.781498)
609741,HUBBARD HS,Gurdon S Hubbard High School,HS,HUBBARD HS-Career & Technical Education (CTE)-Information Technology,Information Technology,6200 S HAMLIN AVE,Chicago,Illinois,60629,7735352200,7735352218,https://www.cps.edu/schools/schoolprofiles/609741,https://www.hubbardhighschool.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.780526,-87.718014,POINT (-87.718014 41.780526)
